ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights
1786367349.207,c2,search,,0.0,31.71,20.71,11.22,S3,0,,0,4553.15,obs,529,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.71,20.71,11.22,S3,7.813,0,S3,site_s3,S3,S3,S3,131.0,132.5,0.0,210.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367349.207,c2,recommend,,0.0,26.76,14.03,4.2,S3,0,,0,200.0,obs,695,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.2,S3,7.813,0,S3,site_s3,S3,S3,S3,174.0,132.5,0.0,241.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367350.207,c1,reserve,1600,0.198,26.14,13.47,3.72,S3,0,,0,36.0,obs,351,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.72,S3,7.839,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367350.207,c1,search,1600,25.042,7.56,-4.33,-13.79,S1,0,,0,4553.0,obs,528,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.0,-3.89,-13.36,S1,7.839,0,S1,site_s1,S1,S1,S1,132.0,132.0,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367350.207,c1,recommend,1600,1.1,25.66,12.93,3.14,S3,0,,0,200.0,obs,699,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.14,S3,7.839,0,S3,site_s3,S3,S3,S3,174.5,132.0,0.0,55.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367350.207,c2,reserve,,0.0,26.34,13.67,3.92,S3,0,,0,36.0,obs,351,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.92,S3,7.839,0,S3,site_s3,S3,S3,S3,87.5,132.0,0.0,79.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367350.207,c2,search,,0.0,32.61,20.71,11.25,S3,0,,0,4553.0,obs,528,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.61,20.71,11.25,S3,7.839,0,S3,site_s3,S3,S3,S3,130.5,132.0,0.0,210.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367350.207,c2,recommend,,0.0,26.76,14.03,4.24,S3,0,,0,200.0,obs,699,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.24,S3,7.839,0,S3,site_s3,S3,S3,S3,175.0,132.0,0.0,241.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367351.207,c1,reserve,1600,0.198,26.14,13.47,3.7,S3,0,,0,36.0,obs,348,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.7,S3,7.856,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367351.207,c1,search,1600,25.042,8.38,-4.33,-13.71,S1,0,,0,4553.0,obs,528,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.82,-3.89,-13.27,S1,7.856,0,S1,site_s1,S1,S1,S1,132.0,132.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367351.207,c1,recommend,1600,1.1,25.66,12.93,3.16,S3,0,,0,200.0,obs,700,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.16,S3,7.856,0,S3,site_s3,S3,S3,S3,175.0,132.0,0.0,55.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367351.207,c2,reserve,,0.0,26.34,13.67,3.89,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.89,S3,7.856,0,S3,site_s3,S3,S3,S3,87.0,132.0,0.0,79.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367351.207,c2,search,,0.0,33.42,20.71,11.33,S3,0,,0,4553.0,obs,528,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.42,20.71,11.33,S3,7.856,0,S3,site_s3,S3,S3,S3,131.0,132.0,0.0,210.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367351.207,c2,recommend,,0.0,26.76,14.03,4.26,S3,0,,0,200.0,obs,700,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.26,S3,7.856,0,S3,site_s3,S3,S3,S3,175.0,132.0,0.0,241.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367352.207,c1,reserve,1600,0.198,26.14,13.47,3.63,S3,0,,0,36.0,obs,347,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.63,S3,7.792,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367352.207,c1,search,1600,25.042,7.99,-4.33,-13.64,S1,0,,0,4553.0,obs,532,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.42,-3.89,-13.21,S1,7.792,0,S1,site_s1,S1,S1,S1,133.0,133.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367352.207,c1,recommend,1600,1.1,25.66,12.93,3.17,S3,0,,0,200.0,obs,700,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.17,S3,7.792,0,S3,site_s3,S3,S3,S3,175.0,133.0,0.0,55.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367352.207,c2,reserve,,0.0,26.34,13.67,3.83,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.83,S3,7.792,0,S3,site_s3,S3,S3,S3,87.0,133.0,0.0,79.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367352.207,c2,search,,0.0,33.03,20.71,11.4,S3,0,,0,4553.0,obs,532,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.03,20.71,11.4,S3,7.792,0,S3,site_s3,S3,S3,S3,131.0,133.0,0.0,210.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367352.207,c2,recommend,,0.0,26.76,14.03,4.27,S3,0,,0,200.0,obs,700,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.27,S3,7.792,0,S3,site_s3,S3,S3,S3,175.0,133.0,0.0,241.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367353.207,c1,reserve,1600,0.198,26.14,13.47,3.61,S3,0,,0,36.0,obs,350,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.61,S3,7.799,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367353.207,c1,search,1600,25.042,8.01,-4.33,-13.68,S1,0,,0,4553.15,obs,531,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.45,-3.89,-13.24,S1,7.799,0,S1,site_s1,S1,S1,S1,133.0,133.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367353.207,c1,recommend,1600,1.1,25.66,12.93,3.14,S3,0,,0,200.0,obs,697,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.14,S3,7.799,0,S3,site_s3,S3,S3,S3,174.0,133.0,0.0,55.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367353.207,c2,reserve,,0.0,26.34,13.67,3.81,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.81,S3,7.799,0,S3,site_s3,S3,S3,S3,87.5,133.0,0.0,79.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367353.207,c2,search,,0.0,33.06,20.71,11.36,S3,0,,0,4553.15,obs,531,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.06,20.71,11.36,S3,7.799,0,S3,site_s3,S3,S3,S3,131.5,133.0,0.0,211.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367353.207,c2,recommend,,0.0,26.76,14.03,4.24,S3,0,,0,200.0,obs,697,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.24,S3,7.799,0,S3,site_s3,S3,S3,S3,174.5,133.0,0.0,242.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367354.207,c1,reserve,1600,0.198,26.14,13.47,3.75,S3,0,,0,36.0,obs,353,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.75,S3,7.878,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367354.207,c1,search,1600,25.043,7.99,-4.33,-13.76,S1,0,,0,4553.3,obs,528,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.43,-3.89,-13.32,S1,7.878,0,S1,site_s1,S1,S1,S1,132.5,132.5,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367354.207,c1,recommend,1600,1.1,25.66,12.93,3.13,S3,0,,0,200.0,obs,699,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.13,S3,7.878,0,S3,site_s3,S3,S3,S3,175.0,132.5,0.0,55.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367354.207,c2,reserve,,0.0,26.34,13.67,3.95,S3,0,,0,36.0,obs,353,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.95,S3,7.878,0,S3,site_s3,S3,S3,S3,88.5,132.5,0.0,80.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367354.207,c2,search,,0.0,33.04,20.71,11.29,S3,0,,0,4553.3,obs,528,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.04,20.71,11.29,S3,7.878,0,S3,site_s3,S3,S3,S3,130.5,132.5,0.0,210.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367354.207,c2,recommend,,0.0,26.76,14.03,4.23,S3,0,,0,200.0,obs,699,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.23,S3,7.878,0,S3,site_s3,S3,S3,S3,174.5,132.5,0.0,241.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367355.207,c1,reserve,1600,0.198,26.14,13.47,3.69,S3,0,,0,36.0,obs,349,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.69,S3,7.792,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367355.207,c1,search,1600,25.042,7.85,-4.33,-13.63,S1,0,,0,4553.0,obs,528,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.29,-3.89,-13.2,S1,7.792,0,S1,site_s1,S1,S1,S1,132.0,132.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367355.207,c1,recommend,1600,1.1,25.66,12.93,3.13,S3,0,,0,200.0,obs,702,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.13,S3,7.792,0,S3,site_s3,S3,S3,S3,175.0,132.0,0.0,55.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367355.207,c2,reserve,,0.0,26.34,13.67,3.88,S3,0,,0,36.0,obs,349,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.88,S3,7.792,0,S3,site_s3,S3,S3,S3,87.0,132.0,0.0,79.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367355.207,c2,search,,0.0,32.9,20.71,11.41,S3,0,,0,4553.0,obs,528,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.9,20.71,11.41,S3,7.792,0,S3,site_s3,S3,S3,S3,131.0,132.0,0.0,210.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367355.207,c2,recommend,,0.0,26.76,14.03,4.23,S3,0,,0,200.0,obs,702,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.23,S3,7.792,0,S3,site_s3,S3,S3,S3,176.0,132.0,0.0,242.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367356.207,c1,reserve,1600,0.198,26.14,13.47,3.6,S3,0,,0,36.0,obs,348,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.6,S3,7.463,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367356.207,c1,search,1600,25.042,7.25,-4.33,-13.68,S1,0,,0,4553.15,obs,529,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,7.69,-3.89,-13.25,S1,7.463,0,S1,site_s1,S1,S1,S1,132.5,132.5,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367356.207,c1,recommend,1600,1.1,25.66,12.93,3.12,S3,0,,0,200.0,obs,703,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.12,S3,7.463,0,S3,site_s3,S3,S3,S3,176.0,132.5,0.0,55.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367356.207,c2,reserve,,0.0,26.34,13.67,3.8,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,7.463,0,S3,site_s3,S3,S3,S3,87.0,132.5,0.0,79.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367356.207,c2,search,,0.0,32.29,20.71,11.36,S3,0,,0,4553.15,obs,529,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.29,20.71,11.36,S3,7.463,0,S3,site_s3,S3,S3,S3,131.0,132.5,0.0,210.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367356.207,c2,recommend,,0.0,26.76,14.03,4.22,S3,0,,0,200.0,obs,703,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.22,S3,7.463,0,S3,site_s3,S3,S3,S3,175.5,132.5,0.0,241.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367357.207,c1,reserve,1600,0.198,26.14,13.47,3.59,S3,0,,0,36.0,obs,350,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.59,S3,7.665,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367357.207,c1,search,1600,25.042,7.17,-4.33,-13.77,S1,0,,0,4553.15,obs,533,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,7.6,-3.89,-13.33,S1,7.665,0,S1,site_s1,S1,S1,S1,133.5,133.5,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367357.207,c1,recommend,1600,1.1,25.66,12.93,3.12,S3,0,,0,200.0,obs,699,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.12,S3,7.665,0,S3,site_s3,S3,S3,S3,175.0,133.5,0.0,55.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367357.207,c2,reserve,,0.0,26.34,13.67,3.79,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.79,S3,7.665,0,S3,site_s3,S3,S3,S3,87.5,133.5,0.0,79.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367357.207,c2,search,,0.0,32.21,20.71,11.27,S3,0,,0,4553.15,obs,533,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.21,20.71,11.27,S3,7.665,0,S3,site_s3,S3,S3,S3,131.5,133.5,0.0,211.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367357.207,c2,recommend,,0.0,26.76,14.03,4.22,S3,0,,0,200.0,obs,699,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.22,S3,7.665,0,S3,site_s3,S3,S3,S3,174.5,133.5,0.0,242.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367358.206,c1,reserve,1600,0.198,26.14,13.47,3.6,S3,0,,0,36.0,obs,354,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.6,S3,7.86,0,S3,site_s3,S3,S3,S3,88.5,0.0,0.0,24.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367358.206,c1,search,1600,25.042,8.12,-4.33,-13.82,S1,0,,0,4553.15,obs,531,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.55,-3.89,-13.38,S1,7.86,0,S1,site_s1,S1,S1,S1,133.0,133.0,0.0,24.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367358.206,c1,recommend,1600,1.1,25.66,12.93,3.1,S3,0,,0,200.0,obs,698,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.1,S3,7.86,0,S3,site_s3,S3,S3,S3,174.5,133.0,0.0,55.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367358.206,c2,reserve,,0.0,26.34,13.67,3.8,S3,0,,0,36.0,obs,354,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,7.86,0,S3,site_s3,S3,S3,S3,88.5,133.0,0.0,80.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367358.206,c2,search,,0.0,33.16,20.71,11.23,S3,0,,0,4553.15,obs,531,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.16,20.71,11.23,S3,7.86,0,S3,site_s3,S3,S3,S3,131.5,133.0,0.0,211.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367358.206,c2,recommend,,0.0,26.76,14.03,4.2,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.2,S3,7.86,0,S3,site_s3,S3,S3,S3,174.5,133.0,0.0,242.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367359.207,c1,reserve,1600,0.198,26.14,13.47,3.66,S3,0,,0,36.0,obs,352,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.66,S3,7.816,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367359.207,c1,search,1600,25.042,5.92,-4.33,-13.7,S1,0,,0,4553.15,obs,529,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,6.35,-3.89,-13.26,S1,7.816,0,S1,site_s1,S1,S1,S1,132.5,132.5,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367359.207,c1,recommend,1600,1.1,25.66,12.93,3.12,S3,0,,0,200.0,obs,702,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.12,S3,7.816,0,S3,site_s3,S3,S3,S3,175.5,132.5,0.0,55.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367359.207,c2,reserve,,0.0,26.34,13.67,3.86,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.86,S3,7.816,0,S3,site_s3,S3,S3,S3,88.0,132.5,0.0,80.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367359.207,c2,search,,0.0,30.96,20.71,11.35,S3,0,,0,4553.15,obs,529,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,30.96,20.71,11.35,S3,7.816,0,S3,site_s3,S3,S3,S3,130.5,132.5,0.0,210.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367359.207,c2,recommend,,0.0,26.76,14.03,4.22,S3,0,,0,200.0,obs,702,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.22,S3,7.816,0,S3,site_s3,S3,S3,S3,175.5,132.5,0.0,241.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367360.206,c1,reserve,1600,0.198,26.14,13.47,3.7,S3,0,,0,36.0,obs,338,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.7,S3,7.081,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367360.206,c1,search,1600,25.042,5.51,-4.33,-13.68,S1,0,,0,4553.0,obs,514,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,5.94,-3.89,-13.24,S1,7.081,0,S1,site_s1,S1,S1,S1,128.5,128.5,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367360.206,c1,recommend,1600,1.1,25.66,12.93,3.11,S3,0,,0,200.0,obs,679,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.11,S3,7.081,0,S3,site_s3,S3,S3,S3,170.0,128.5,0.0,53.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367360.206,c2,reserve,,0.0,26.34,13.67,3.9,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.9,S3,7.081,0,S3,site_s3,S3,S3,S3,84.5,128.5,0.0,77.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367360.206,c2,search,,0.0,30.55,20.71,11.37,S3,0,,0,4553.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,30.55,20.71,11.37,S3,7.081,0,S3,site_s3,S3,S3,S3,127.5,128.5,0.0,204.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367360.206,c2,recommend,,0.0,26.76,14.03,4.21,S3,0,,0,200.0,obs,679,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.21,S3,7.081,0,S3,site_s3,S3,S3,S3,169.5,128.5,0.0,234.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367361.206,c1,reserve,1600,0.198,26.14,13.47,3.7,S3,0,,0,36.0,obs,332,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.7,S3,7.37,0,S3,site_s3,S3,S3,S3,83.0,0.0,0.0,23.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367361.206,c1,search,1600,25.042,7.52,-4.33,-13.68,S1,0,,0,4553.0,obs,508,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,7.96,-3.89,-13.24,S1,7.37,0,S1,site_s1,S1,S1,S1,127.0,127.0,0.0,23.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367361.206,c1,recommend,1600,1.1,25.66,12.93,3.1,S3,0,,0,200.0,obs,667,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.1,S3,7.37,0,S3,site_s3,S3,S3,S3,167.0,127.0,0.0,52.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367361.206,c2,reserve,,0.0,26.34,13.67,3.9,S3,0,,0,36.0,obs,332,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.9,S3,7.37,0,S3,site_s3,S3,S3,S3,83.0,127.0,0.0,75.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367361.206,c2,search,,0.0,32.56,20.71,11.36,S3,0,,0,4553.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.56,20.71,11.36,S3,7.37,0,S3,site_s3,S3,S3,S3,125.0,127.0,0.0,200.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367361.206,c2,recommend,,0.0,26.76,14.03,4.2,S3,0,,0,200.0,obs,667,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.2,S3,7.37,0,S3,site_s3,S3,S3,S3,166.5,127.0,0.0,230.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367362.206,c1,reserve,1600,0.198,26.14,13.47,3.7,S3,0,,0,36.0,obs,337,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.7,S3,7.476,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367362.206,c1,search,1600,25.043,7.64,-4.33,-13.69,S1,0,,0,4553.31,obs,504,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.07,-3.89,-13.25,S1,7.476,0,S1,site_s1,S1,S1,S1,126.5,126.5,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367362.206,c1,recommend,1600,1.1,25.66,12.93,3.12,S3,0,,0,200.0,obs,664,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.12,S3,7.476,0,S3,site_s3,S3,S3,S3,166.0,126.5,0.0,53.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367362.206,c2,reserve,,0.0,26.34,13.67,3.9,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.9,S3,7.476,0,S3,site_s3,S3,S3,S3,84.0,126.5,0.0,76.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367362.206,c2,search,,0.0,32.68,20.71,11.35,S3,0,,0,4553.31,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.68,20.71,11.35,S3,7.476,0,S3,site_s3,S3,S3,S3,124.5,126.5,0.0,200.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367362.206,c2,recommend,,0.0,26.76,14.03,4.22,S3,0,,0,200.0,obs,664,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.22,S3,7.476,0,S3,site_s3,S3,S3,S3,166.0,126.5,0.0,230.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367363.206,c1,reserve,1600,0.198,26.14,13.47,3.67,S3,0,,0,36.0,obs,335,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.67,S3,7.491,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367363.206,c1,search,1600,25.042,7.64,-4.33,-13.7,S1,0,,0,4553.16,obs,505,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.07,-3.89,-13.27,S1,7.491,0,S1,site_s1,S1,S1,S1,126.5,126.5,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
