ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786258850.861,c1,recommend,6000,0.293,23.05,12.65,3.94,,0,,0,200.0,obs,674,26.47,13.73,3.71,,26.47,13.73,3.71,,23.05,12.65,3.94,,5.347,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258850.861,c2,reserve,,0.0,22.07,13.67,3.65,,0,,0,36.0,obs,335,26.34,13.67,3.65,,26.34,13.67,3.65,,22.07,13.67,3.65,,5.347,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258850.861,c2,search,,0.0,22.33,19.38,11.27,,0,,0,4474.0,obs,505,31.1,20.71,10.98,,31.1,20.71,10.98,,22.33,19.38,11.27,,5.347,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258850.861,c2,recommend,,0.0,23.34,12.95,4.24,,0,,0,200.0,obs,674,26.76,14.03,4.0,,26.76,14.03,4.0,,23.34,12.95,4.24,,5.347,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258851.861,c1,reserve,6000,0.053,22.36,13.62,3.6,,0,,0,36.0,obs,335,26.29,13.62,3.6,,26.29,13.62,3.6,,22.36,13.62,3.6,,5.361,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258851.861,c1,search,6000,6.562,15.82,12.77,4.49,,0,,0,4474.0,obs,504,24.54,14.15,4.42,,24.54,14.15,4.42,,15.82,12.77,4.49,,5.361,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258851.861,c1,recommend,6000,0.293,23.6,13.14,4.0,,0,,0,200.0,obs,671,26.47,13.73,3.71,,26.47,13.73,3.71,,23.6,13.14,4.0,,5.361,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258851.861,c2,reserve,,0.0,22.41,13.67,3.65,,0,,0,36.0,obs,335,26.34,13.67,3.65,,26.34,13.67,3.65,,22.41,13.67,3.65,,5.361,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258851.861,c2,search,,0.0,22.39,19.33,11.06,,0,,0,4474.0,obs,504,31.1,20.71,10.98,,31.1,20.71,10.98,,22.39,19.33,11.06,,5.361,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258851.861,c2,recommend,,0.0,23.89,13.44,4.29,,0,,0,200.0,obs,671,26.76,14.03,4.0,,26.76,14.03,4.0,,23.89,13.44,4.29,,5.361,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258852.862,c1,reserve,6000,0.053,22.08,13.62,3.6,,0,,0,36.0,obs,336,26.29,13.62,3.6,,26.29,13.62,3.6,,22.08,13.62,3.6,,5.641,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258852.862,c1,search,6000,6.562,15.52,12.77,4.42,,0,,0,4474.0,obs,505,24.54,14.15,4.42,,24.54,14.15,4.42,,15.52,12.77,4.42,,5.641,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258852.862,c1,recommend,6000,0.293,23.81,12.97,4.04,,0,,0,200.0,obs,674,26.47,13.73,3.71,,26.47,13.73,3.71,,23.81,12.97,4.04,,5.641,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258852.862,c2,reserve,,0.0,22.13,13.67,3.65,,0,,0,36.0,obs,336,26.34,13.67,3.65,,26.34,13.67,3.65,,22.13,13.67,3.65,,5.641,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258852.862,c2,search,,0.0,22.09,19.33,10.98,,0,,0,4474.0,obs,505,31.1,20.71,10.98,,31.1,20.71,10.98,,22.09,19.33,10.98,,5.641,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258852.862,c2,recommend,,0.0,24.11,13.27,4.34,,0,,0,200.0,obs,674,26.76,14.03,4.0,,26.76,14.03,4.0,,24.11,13.27,4.34,,5.641,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258853.862,c1,reserve,6000,0.053,22.23,13.53,3.6,,0,,0,36.0,obs,340,26.29,13.62,3.6,,26.29,13.62,3.6,,22.23,13.53,3.6,,5.571,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258853.862,c1,search,6000,6.562,15.08,12.7,4.42,,0,,0,4474.0,obs,502,24.54,14.15,4.42,,24.54,14.15,4.42,,15.08,12.7,4.42,,5.571,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258853.862,c1,recommend,6000,0.293,23.43,12.94,4.04,,0,,0,200.0,obs,673,26.47,13.73,3.71,,26.47,13.73,3.71,,23.43,12.94,4.04,,5.571,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258853.862,c2,reserve,,0.0,22.28,13.58,3.65,,0,,0,36.0,obs,340,26.34,13.67,3.65,,26.34,13.67,3.65,,22.28,13.58,3.65,,5.571,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258853.862,c2,search,,0.0,21.64,19.26,10.98,,0,,0,4474.0,obs,502,31.1,20.71,10.98,,31.1,20.71,10.98,,21.64,19.26,10.98,,5.571,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258853.862,c2,recommend,,0.0,23.72,13.23,4.33,,0,,0,200.0,obs,673,26.76,14.03,4.0,,26.76,14.03,4.0,,23.72,13.23,4.33,,5.571,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258854.862,c1,reserve,6000,0.053,22.72,13.52,3.6,,0,,0,36.0,obs,335,26.29,13.62,3.6,,26.29,13.62,3.6,,22.72,13.52,3.6,,5.962,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258854.862,c1,search,6000,6.562,15.08,12.93,4.42,,0,,0,4474.0,obs,503,24.54,14.15,4.42,,24.54,14.15,4.42,,15.08,12.93,4.42,,5.962,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258854.862,c1,recommend,6000,0.293,22.54,13.29,4.1,,0,,0,200.0,obs,674,26.47,13.73,3.71,,26.47,13.73,3.71,,22.54,13.29,4.1,,5.962,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258854.862,c2,reserve,,0.0,22.78,13.58,3.65,,0,,0,36.0,obs,335,26.34,13.67,3.65,,26.34,13.67,3.65,,22.78,13.58,3.65,,5.962,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258854.862,c2,search,,0.0,21.64,19.49,10.98,,0,,0,4474.0,obs,503,31.1,20.71,10.98,,31.1,20.71,10.98,,21.64,19.49,10.98,,5.962,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258854.862,c2,recommend,,0.0,22.84,13.58,4.39,,0,,0,200.0,obs,674,26.76,14.03,4.0,,26.76,14.03,4.0,,22.84,13.58,4.39,,5.962,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258855.862,c1,reserve,6000,0.053,22.7,13.62,3.6,,0,,0,36.0,obs,336,26.29,13.62,3.6,,26.29,13.62,3.6,,22.7,13.62,3.6,,5.558,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258855.862,c1,search,6000,6.562,15.96,12.87,4.86,,0,,0,4474.0,obs,505,24.54,14.15,4.42,,24.54,14.15,4.42,,15.96,12.87,4.86,,5.558,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258855.862,c1,recommend,6000,0.293,23.59,12.75,4.01,,0,,0,200.0,obs,676,26.47,13.73,3.71,,26.47,13.73,3.71,,23.59,12.75,4.01,,5.558,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258855.862,c2,reserve,,0.0,22.76,13.67,3.65,,0,,0,36.0,obs,336,26.34,13.67,3.65,,26.34,13.67,3.65,,22.76,13.67,3.65,,5.558,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258855.862,c2,search,,0.0,22.52,19.43,11.42,,0,,0,4474.0,obs,505,31.1,20.71,10.98,,31.1,20.71,10.98,,22.52,19.43,11.42,,5.558,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258855.862,c2,recommend,,0.0,23.88,13.04,4.31,,0,,0,200.0,obs,676,26.76,14.03,4.0,,26.76,14.03,4.0,,23.88,13.04,4.31,,5.558,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258856.862,c1,reserve,6000,0.053,22.11,13.62,3.6,,0,,0,36.0,obs,337,26.29,13.62,3.6,,26.29,13.62,3.6,,22.11,13.62,3.6,,5.745,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258856.862,c1,search,6000,6.562,15.49,12.55,4.86,,0,,0,4474.0,obs,508,24.54,14.15,4.42,,24.54,14.15,4.42,,15.49,12.55,4.86,,5.745,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258856.862,c1,recommend,6000,0.293,24.1,13.06,3.93,,0,,0,200.0,obs,671,26.47,13.73,3.71,,26.47,13.73,3.71,,24.1,13.06,3.93,,5.745,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258856.862,c2,reserve,,0.0,22.17,13.67,3.65,,0,,0,36.0,obs,337,26.34,13.67,3.65,,26.34,13.67,3.65,,22.17,13.67,3.65,,5.745,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258856.862,c2,search,,0.0,22.05,19.11,11.42,,0,,0,4474.0,obs,508,31.1,20.71,10.98,,31.1,20.71,10.98,,22.05,19.11,11.42,,5.745,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258856.862,c2,recommend,,0.0,24.4,13.36,4.22,,0,,0,200.0,obs,671,26.76,14.03,4.0,,26.76,14.03,4.0,,24.4,13.36,4.22,,5.745,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258857.862,c1,reserve,6000,0.053,20.96,13.62,3.6,,0,,0,36.0,obs,341,26.29,13.62,3.6,,26.29,13.62,3.6,,20.96,13.62,3.6,,5.607,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258857.862,c1,search,6000,6.562,15.22,12.95,4.6,,0,,0,4474.0,obs,503,24.54,14.15,4.42,,24.54,14.15,4.42,,15.22,12.95,4.6,,5.607,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258857.862,c1,recommend,6000,0.293,22.4,13.13,4.0,,0,,0,200.0,obs,671,26.47,13.73,3.71,,26.47,13.73,3.71,,22.4,13.13,4.0,,5.607,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258857.862,c2,reserve,,0.0,21.01,13.67,3.65,,0,,0,36.0,obs,341,26.34,13.67,3.65,,26.34,13.67,3.65,,21.01,13.67,3.65,,5.607,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258857.862,c2,search,,0.0,21.78,19.51,11.16,,0,,0,4474.0,obs,503,31.1,20.71,10.98,,31.1,20.71,10.98,,21.78,19.51,11.16,,5.607,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258857.862,c2,recommend,,0.0,22.7,13.43,4.3,,0,,0,200.0,obs,671,26.76,14.03,4.0,,26.76,14.03,4.0,,22.7,13.43,4.3,,5.607,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258858.862,c1,reserve,6000,0.053,19.34,13.65,3.6,,0,,0,36.0,obs,339,26.29,13.62,3.6,,26.29,13.62,3.6,,19.34,13.65,3.6,,5.667,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258858.862,c1,search,6000,6.562,14.97,13.21,4.44,,0,,0,4474.0,obs,504,24.54,14.15,4.42,,24.54,14.15,4.42,,14.97,13.21,4.44,,5.667,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258858.862,c1,recommend,6000,0.293,22.4,13.2,4.06,,0,,0,200.0,obs,677,26.47,13.73,3.71,,26.47,13.73,3.71,,22.4,13.2,4.06,,5.667,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258858.862,c2,reserve,,0.0,19.39,13.7,3.65,,0,,0,36.0,obs,339,26.34,13.67,3.65,,26.34,13.67,3.65,,19.39,13.7,3.65,,5.667,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258858.862,c2,search,,0.0,21.53,19.77,11.0,,0,,0,4474.0,obs,504,31.1,20.71,10.98,,31.1,20.71,10.98,,21.53,19.77,11.0,,5.667,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258858.862,c2,recommend,,0.0,22.7,13.5,4.35,,0,,0,200.0,obs,677,26.76,14.03,4.0,,26.76,14.03,4.0,,22.7,13.5,4.35,,5.667,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258859.862,c1,reserve,6000,0.053,17.89,13.62,3.6,,0,,0,36.0,obs,336,26.29,13.62,3.6,,26.29,13.62,3.6,,17.89,13.62,3.6,,5.562,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258859.862,c1,search,6000,6.562,16.0,12.54,4.55,,0,,0,4474.0,obs,506,24.54,14.15,4.42,,24.54,14.15,4.42,,16.0,12.54,4.55,,5.562,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258859.862,c1,recommend,6000,0.293,22.82,13.29,4.06,,0,,0,200.0,obs,679,26.47,13.73,3.71,,26.47,13.73,3.71,,22.82,13.29,4.06,,5.562,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258859.862,c2,reserve,,0.0,17.95,13.68,3.65,,0,,0,36.0,obs,336,26.34,13.67,3.65,,26.34,13.67,3.65,,17.95,13.68,3.65,,5.562,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258859.862,c2,search,,0.0,22.56,19.1,11.11,,0,,0,4474.0,obs,506,31.1,20.71,10.98,,31.1,20.71,10.98,,22.56,19.1,11.11,,5.562,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258859.862,c2,recommend,,0.0,23.12,13.58,4.35,,0,,0,200.0,obs,679,26.76,14.03,4.0,,26.76,14.03,4.0,,23.12,13.58,4.35,,5.562,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258860.862,c1,reserve,6000,0.053,20.06,13.59,3.6,,0,,0,36.0,obs,336,26.29,13.62,3.6,,26.29,13.62,3.6,,20.06,13.59,3.6,,5.584,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258860.862,c1,search,6000,6.562,16.22,12.54,4.85,,0,,0,4474.0,obs,506,24.54,14.15,4.42,,24.54,14.15,4.42,,16.22,12.54,4.85,,5.584,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258860.862,c1,recommend,6000,0.293,22.82,12.96,4.06,,0,,0,200.0,obs,682,26.47,13.73,3.71,,26.47,13.73,3.71,,22.82,12.96,4.06,,5.584,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258860.862,c2,reserve,,0.0,20.11,13.64,3.65,,0,,0,36.0,obs,336,26.34,13.67,3.65,,26.34,13.67,3.65,,20.11,13.64,3.65,,5.584,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258860.862,c2,search,,0.0,22.78,19.1,11.42,,0,,0,4474.0,obs,506,31.1,20.71,10.98,,31.1,20.71,10.98,,22.78,19.1,11.42,,5.584,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258860.862,c2,recommend,,0.0,23.12,13.26,4.36,,0,,0,200.0,obs,682,26.76,14.03,4.0,,26.76,14.03,4.0,,23.12,13.26,4.36,,5.584,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258861.862,c1,reserve,6000,0.053,21.25,13.56,3.6,,0,,0,36.0,obs,340,26.29,13.62,3.6,,26.29,13.62,3.6,,21.25,13.56,3.6,,5.597,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258861.862,c1,search,6000,6.562,15.69,12.49,4.85,,0,,0,4474.0,obs,508,24.54,14.15,4.42,,24.54,14.15,4.42,,15.69,12.49,4.85,,5.597,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258861.862,c1,recommend,6000,0.293,22.98,13.14,3.95,,0,,0,200.0,obs,674,26.47,13.73,3.71,,26.47,13.73,3.71,,22.98,13.14,3.95,,5.597,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258861.862,c2,reserve,,0.0,21.3,13.61,3.65,,0,,0,36.0,obs,340,26.34,13.67,3.65,,26.34,13.67,3.65,,21.3,13.61,3.65,,5.597,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258861.862,c2,search,,0.0,22.25,19.06,11.42,,0,,0,4474.0,obs,508,31.1,20.71,10.98,,31.1,20.71,10.98,,22.25,19.06,11.42,,5.597,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258861.862,c2,recommend,,0.0,23.27,13.43,4.25,,0,,0,200.0,obs,674,26.76,14.03,4.0,,26.76,14.03,4.0,,23.27,13.43,4.25,,5.597,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258862.862,c1,reserve,6000,0.053,21.99,13.0,3.6,,0,,0,36.0,obs,343,26.29,13.62,3.6,,26.29,13.62,3.6,,21.99,13.0,3.6,,5.726,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258862.862,c1,search,6000,6.562,15.97,12.55,4.85,,0,,0,4474.0,obs,505,24.54,14.15,4.42,,24.54,14.15,4.42,,15.97,12.55,4.85,,5.726,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258862.862,c1,recommend,6000,0.293,23.2,13.32,3.95,,0,,0,200.0,obs,681,26.47,13.73,3.71,,26.47,13.73,3.71,,23.2,13.32,3.95,,5.726,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258862.862,c2,reserve,,0.0,22.04,13.05,3.65,,0,,0,36.0,obs,343,26.34,13.67,3.65,,26.34,13.67,3.65,,22.04,13.05,3.65,,5.726,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258862.862,c2,search,,0.0,22.54,19.11,11.41,,0,,0,4474.0,obs,505,31.1,20.71,10.98,,31.1,20.71,10.98,,22.54,19.11,11.41,,5.726,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258862.862,c2,recommend,,0.0,23.49,13.61,4.25,,0,,0,200.0,obs,681,26.76,14.03,4.0,,26.76,14.03,4.0,,23.49,13.61,4.25,,5.726,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258863.861,c1,reserve,6000,0.053,22.24,13.62,3.6,,0,,0,36.0,obs,336,26.29,13.62,3.6,,26.29,13.62,3.6,,22.24,13.62,3.6,,5.336,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258863.861,c1,search,6000,6.562,15.44,12.94,4.42,,0,,0,4474.0,obs,506,24.54,14.15,4.42,,24.54,14.15,4.42,,15.44,12.94,4.42,,5.336,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258863.861,c1,recommend,6000,0.293,22.13,12.94,4.03,,0,,0,200.0,obs,680,26.47,13.73,3.71,,26.47,13.73,3.71,,22.13,12.94,4.03,,5.336,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258863.861,c2,reserve,,0.0,22.29,13.67,3.65,,0,,0,36.0,obs,336,26.34,13.67,3.65,,26.34,13.67,3.65,,22.29,13.67,3.65,,5.336,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258863.861,c2,search,,0.0,22.0,19.5,10.98,,0,,0,4474.0,obs,506,31.1,20.71,10.98,,31.1,20.71,10.98,,22.0,19.5,10.98,,5.336,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258863.861,c2,recommend,,0.0,22.42,13.23,4.32,,0,,0,200.0,obs,680,26.76,14.03,4.0,,26.76,14.03,4.0,,22.42,13.23,4.32,,5.336,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258864.862,c1,reserve,6000,0.053,22.99,13.44,3.6,,0,,0,36.0,obs,337,26.29,13.62,3.6,,26.29,13.62,3.6,,22.99,13.44,3.6,,5.743,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258864.862,c1,search,6000,6.562,15.46,13.05,4.42,,0,,0,4474.0,obs,505,24.54,14.15,4.42,,24.54,14.15,4.42,,15.46,13.05,4.42,,5.743,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258864.862,c1,recommend,6000,0.293,23.47,13.01,3.99,,0,,0,200.0,obs,683,26.47,13.73,3.71,,26.47,13.73,3.71,,23.47,13.01,3.99,,5.743,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258864.862,c2,reserve,,0.0,23.04,13.49,3.65,,0,,0,36.0,obs,337,26.34,13.67,3.65,,26.34,13.67,3.65,,23.04,13.49,3.65,,5.743,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258864.862,c2,search,,0.0,22.02,19.61,10.98,,0,,0,4474.0,obs,505,31.1,20.71,10.98,,31.1,20.71,10.98,,22.02,19.61,10.98,,5.743,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258864.862,c2,recommend,,0.0,23.77,13.3,4.29,,0,,0,200.0,obs,683,26.76,14.03,4.0,,26.76,14.03,4.0,,23.77,13.3,4.29,,5.743,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258865.862,c1,reserve,6000,0.053,21.82,13.35,3.6,,0,,0,36.0,obs,338,26.29,13.62,3.6,,26.29,13.62,3.6,,21.82,13.35,3.6,,5.692,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258865.862,c1,search,6000,6.562,16.81,12.49,4.42,,0,,0,4474.0,obs,511,24.54,14.15,4.42,,24.54,14.15,4.42,,16.81,12.49,4.42,,5.692,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258865.862,c1,recommend,6000,0.293,23.48,13.36,3.97,,0,,0,200.0,obs,680,26.47,13.73,3.71,,26.47,13.73,3.71,,23.48,13.36,3.97,,5.692,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258865.862,c2,reserve,,0.0,21.87,13.41,3.65,,0,,0,36.0,obs,338,26.34,13.67,3.65,,26.34,13.67,3.65,,21.87,13.41,3.65,,5.692,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258865.862,c2,search,,0.0,23.37,19.05,10.98,,0,,0,4474.0,obs,511,31.1,20.71,10.98,,31.1,20.71,10.98,,23.37,19.05,10.98,,5.692,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258865.862,c2,recommend,,0.0,23.77,13.65,4.27,,0,,0,200.0,obs,680,26.76,14.03,4.0,,26.76,14.03,4.0,,23.77,13.65,4.27,,5.692,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258866.861,c1,reserve,6000,0.053,21.68,13.48,3.6,,0,,0,36.0,obs,344,26.29,13.62,3.6,,26.29,13.62,3.6,,21.68,13.48,3.6,,5.405,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258866.861,c1,search,6000,6.562,15.38,12.22,4.84,,0,,0,4474.0,obs,508,24.54,14.15,4.42,,24.54,14.15,4.42,,15.38,12.22,4.84,,5.405,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258866.861,c1,recommend,6000,0.293,23.48,13.22,4.0,,0,,0,200.0,obs,678,26.47,13.73,3.71,,26.47,13.73,3.71,,23.48,13.22,4.0,,5.405,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258866.861,c2,reserve,,0.0,21.73,13.53,3.65,,0,,0,36.0,obs,344,26.34,13.67,3.65,,26.34,13.67,3.65,,21.73,13.53,3.65,,5.405,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258866.861,c2,search,,0.0,21.94,18.78,11.4,,0,,0,4474.0,obs,508,31.1,20.71,10.98,,31.1,20.71,10.98,,21.94,18.78,11.4,,5.405,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258866.861,c2,recommend,,0.0,23.77,13.51,4.3,,0,,0,200.0,obs,678,26.76,14.03,4.0,,26.76,14.03,4.0,,23.77,13.51,4.3,,5.405,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258867.862,c1,reserve,6000,0.053,22.07,13.54,3.6,,0,,0,36.0,obs,340,26.29,13.62,3.6,,26.29,13.62,3.6,,22.07,13.54,3.6,,5.636,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258867.862,c1,search,6000,6.562,16.2,11.95,4.89,,0,,0,4474.0,obs,507,24.54,14.15,4.42,,24.54,14.15,4.42,,16.2,11.95,4.89,,5.636,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
